ObjectID;Name;FacilityID;DemandID;Weight;TotalWeighted_Length;Total_Length
827;Location 86 - Location 89;86;163;1,000000000000000;8085,494289928756200;8085,494289928756200
828;Location 86 - Location 90;86;164;1,000000000000000;13611,735457075074000;13611,735457075074000
829;Location 86 - Location 91;86;165;1,000000000000000;12408,707407197249000;12408,707407197249000
830;Location 86 - Location 92;86;166;1,000000000000000;3914,398724562157400;3914,398724562157400
831;Location 86 - Location 93;86;167;1,000000000000000;2908,869818206483600;2908,869818206483600
832;Location 105 - Location 30;105;104;1,000000000000000;3132,257619991542900;3132,257619991542900
833;Location 105 - Location 94;105;168;1,000000000000000;13969,028329403807000;13969,028329403807000
834;Location 105 - Location 99;105;173;1,000000000000000;4397,261713883008300;4397,261713883008300
835;Location 105 - Location 100;105;174;1,000000000000000;21890,564903711420000;21890,564903711420000
836;Location 105 - Location 103;105;177;1,000000000000000;8726,362528705629300;8726,362528705629300
837;Location 105 - Location 104;105;178;1,000000000000000;3447,667236070997700;3447,667236070997700
838;Location 105 - Location 105;105;179;1,000000000000000;0,000000000000000;0,000000000000000
839;Location 106 - Location 62;106;136;1,000000000000000;20619,460319646554000;20619,460319646554000
840;Location 106 - Location 95;106;169;1,000000000000000;10466,460340789854000;10466,460340789854000
841;Location 106 - Location 96;106;170;1,000000000000000;16190,479599904658000;16190,479599904658000
842;Location 106 - Location 97;106;171;1,000000000000000;14475,969438268616000;14475,969438268616000
843;Location 106 - Location 98;106;172;1,000000000000000;11637,528190668641000;11637,528190668641000
844;Location 106 - Location 101;106;175;1,000000000000000;14798,776888796057000;14798,776888796057000
845;Location 106 - Location 102;106;176;1,000000000000000;4011,381458911879200;4011,381458911879200
846;Location 106 - Location 106;106;180;1,000000000000000;0,000000000000000;0,000000000000000
847;Location 109 - Location 109;109;183;1,000000000000000;0,000000000000000;0,000000000000000
848;Location 109 - Location 110;109;184;1,000000000000000;6340,622678887544700;6340,622678887544700
849;Location 109 - Location 112;109;186;1,000000000000000;6773,549444577744000;6773,549444577744000
850;Location 115 - Location 107;115;181;1,000000000000000;16431,548416751837000;16431,548416751837000
851;Location 115 - Location 115;115;189;1,000000000000000;0,000000000000000;0,000000000000000
852;Location 115 - Location 118;115;192;1,000000000000000;14887,208339191769000;14887,208339191769000
853;Location 115 - Location 133;115;207;1,000000000000000;18579,013680386659000;18579,013680386659000
854;Location 119 - Location 108;119;182;1,000000000000000;13340,573282173409000;13340,573282173409000
855;Location 119 - Location 111;119;185;1,000000000000000;9123,562240774485000;9123,562240774485000
856;Location 119 - Location 113;119;187;1,000000000000000;6541,563165088333300;6541,563165088333300
857;Location 119 - Location 114;119;188;1,000000000000000;24072,707667395145000;24072,707667395145000
858;Location 119 - Location 116;119;190;1,000000000000000;3026,597515871177200;3026,597515871177200
859;Location 119 - Location 117;119;191;1,000000000000000;2479,579054944084400;2479,579054944084400
860;Location 119 - Location 119;119;193;1,000000000000000;0,000000000000000;0,000000000000000
861;Location 119 - Location 125;119;199;1,000000000000000;14212,258879280755000;14212,258879280755000
862;Location 119 - Location 128;119;202;1,000000000000000;15878,155006298059000;15878,155006298059000
863;Location 132 - Location 121;132;195;1,000000000000000;16096,828057581857000;16096,828057581857000
864;Location 132 - Location 122;132;196;1,000000000000000;6265,536584651161300;6265,536584651161300
865;Location 132 - Location 123;132;197;1,000000000000000;7114,795599547028400;7114,795599547028400
866;Location 132 - Location 126;132;200;1,000000000000000;17738,032502167971000;17738,032502167971000
867;Location 132 - Location 127;132;201;1,000000000000000;11911,282121647777000;11911,282121647777000
868;Location 132 - Location 129;132;203;1,000000000000000;14402,088922499350000;14402,088922499350000
869;Location 132 - Location 130;132;204;1,000000000000000;17302,240707508412000;17302,240707508412000
870;Location 132 - Location 131;132;205;1,000000000000000;3740,317486098952000;3740,317486098952000
871;Location 132 - Location 132;132;206;1,000000000000000;0,000000000000000;0,000000000000000
872;Location 132 - Location 134;132;208;1,000000000000000;12171,896650077661000;12171,896650077661000
873;Location 132 - Location 138;132;212;1,000000000000000;11629,173794732067000;11629,173794732067000
874;Location 132 - Location 141;132;215;1,000000000000000;13618,025132982486000;13618,025132982486000
875;Location 132 - Location 145;132;219;1,000000000000000;17790,322958524936000;17790,322958524936000
876;Location 132 - Location 146;132;220;1,000000000000000;15397,975834471277000;15397,975834471277000
877;Location 132 - Location 161;132;235;1,000000000000000;19797,534998749812000;19797,534998749812000
878;Location 153 - Location 135;153;209;1,000000000000000;12280,752814224335000;12280,752814224335000
879;Location 153 - Location 137;153;211;1,000000000000000;13988,507916253202000;13988,507916253202000
880;Location 153 - Location 142;153;216;1,000000000000000;5778,645490924768600;5778,645490924768600
881;Location 153 - Location 147;153;221;1,000000000000000;8698,513478398781400;8698,513478398781400
882;Location 153 - Location 151;153;225;1,000000000000000;9847,848078535007500;9847,848078535007500
883;Location 153 - Location 153;153;227;1,000000000000000;0,000000000000000;0,000000000000000
884;Location 153 - Location 163;153;237;1,000000000000000;6110,524976572643900;6110,524976572643900
885;Location 153 - Location 230;153;304;1,000000000000000;17786,859469211977000;17786,859469211977000
886;Location 158 - Location 152;158;226;1,000000000000000;193,880685936627200;193,880685936627200
887;Location 158 - Location 158;158;232;1,000000000000000;0,000000000000000;0,000000000000000
888;Location 171 - Location 139;171;213;1,000000000000000;16941,150677665333000;16941,150677665333000
889;Location 171 - Location 140;171;214;1,000000000000000;16324,049936314921000;16324,049936314921000
890;Location 171 - Location 144;171;218;1,000000000000000;12898,290075709503000;12898,290075709503000
891;Location 171 - Location 148;171;222;1,000000000000000;10155,057870549515000;10155,057870549515000
892;Location 171 - Location 150;171;224;1,000000000000000;12732,144996295601000;12732,144996295601000
893;Location 171 - Location 156;171;230;1,000000000000000;5067,517430674710300;5067,517430674710300
894;Location 171 - Location 157;171;231;1,000000000000000;5518,383021730932300;5518,383021730932300
895;Location 171 - Location 166;171;240;1,000000000000000;12141,257735452258000;12141,257735452258000
896;Location 171 - Location 168;171;242;1,000000000000000;12273,844124079365000;12273,844124079365000
897;Location 171 - Location 171;171;245;1,000000000000000;0,000000000000000;0,000000000000000
898;Location 171 - Location 176;171;250;1,000000000000000;14628,742169010242000;14628,742169010242000
899;Location 171 - Location 177;171;251;1,000000000000000;11469,825628238588000;11469,825628238588000
900;Location 171 - Location 184;171;258;1,000000000000000;4227,454734035313800;4227,454734035313800
901;Location 171 - Location 198;171;272;1,000000000000000;6360,770350837941800;6360,770350837941800
902;Location 171 - Location 199;171;273;1,000000000000000;14114,920421056042000;14114,920421056042000
903;Location 171 - Location 204;171;278;1,000000000000000;6172,379622739843400;6172,379622739843400
904;Location 171 - Location 205;171;279;1,000000000000000;6177,753528578537000;6177,753528578537000
905;Location 171 - Location 210;171;284;1,000000000000000;17755,595852760125000;17755,595852760125000
906;Location 171 - Location 211;171;285;1,000000000000000;7508,398498940410700;7508,398498940410700
907;Location 171 - Location 217;171;291;1,000000000000000;10104,201115447904000;10104,201115447904000
908;Location 171 - Location 232;171;306;1,000000000000000;11800,132223442819000;11800,132223442819000
909;Location 171 - Location 238;171;312;1,000000000000000;13307,798185222524000;13307,798185222524000
910;Location 171 - Location 241;171;315;1,000000000000000;14020,274206449647000;14020,274206449647000
911;Location 171 - Location 267;171;341;1,000000000000000;15379,349509742173000;15379,349509742173000
912;Location 172 - Location 136;172;210;1,000000000000000;23462,399467812920000;23462,399467812920000
913;Location 172 - Location 154;172;228;1,000000000000000;6281,384954854494900;6281,384954854494900
914;Location 172 - Location 159;172;233;1,000000000000000;9034,821070920301300;9034,821070920301300
915;Location 172 - Location 160;172;234;1,000000000000000;23370,659247992200000;23370,659247992200000
916;Location 172 - Location 170;172;244;1,000000000000000;19758,576531096143000;19758,576531096143000
917;Location 172 - Location 172;172;246;1,000000000000000;0,000000000000000;0,000000000000000
918;Location 172 - Location 180;172;254;1,000000000000000;3237,689090725478800;3237,689090725478800
919;Location 172 - Location 181;172;255;1,000000000000000;3862,369092367595800;3862,369092367595800
920;Location 172 - Location 185;172;259;1,000000000000000;13293,679286558759000;13293,679286558759000
921;Location 172 - Location 188;172;262;1,000000000000000;13818,378111432205000;13818,378111432205000
922;Location 172 - Location 197;172;271;1,000000000000000;14904,377485262719000;14904,377485262719000
923;Location 172 - Location 201;172;275;1,000000000000000;16495,486688789231000;16495,486688789231000
924;Location 172 - Location 216;172;290;1,000000000000000;8805,056573844582100;8805,056573844582100
925;Location 182 - Location 149;182;223;1,000000000000000;14210,151336419700000;14210,151336419700000
926;Location 182 - Location 155;182;229;1,000000000000000;11089,818994338173000;11089,818994338173000
927;Location 182 - Location 162;182;236;1,000000000000000;7609,626652509965400;7609,626652509965400
928;Location 182 - Location 164;182;238;1,000000000000000;6492,651300516398800;6492,651300516398800
929;Location 182 - Location 167;182;241;1,000000000000000;7816,168302627556800;7816,168302627556800
930;Location 182 - Location 169;182;243;1,000000000000000;8707,317292980540500;8707,317292980540500
931;Location 182 - Location 173;182;247;1,000000000000000;20034,518638546288000;20034,518638546288000
932;Location 182 - Location 174;182;248;1,000000000000000;20034,518638546288000;20034,518638546288000
933;Location 182 - Location 178;182;252;1,000000000000000;18879,280478494180000;18879,280478494180000
934;Location 182 - Location 179;182;253;1,000000000000000;4392,485761601788000;4392,485761601788000
935;Location 182 - Location 182;182;256;1,000000000000000;0,000000000000000;0,000000000000000
936;Location 182 - Location 183;182;257;1,000000000000000;13304,313390456933000;13304,313390456933000
937;Location 182 - Location 189;182;263;1,000000000000000;12945,408275193247000;12945,408275193247000
938;Location 182 - Location 190;182;264;1,000000000000000;5556,770106649534700;5556,770106649534700
939;Location 182 - Location 191;182;265;1,000000000000000;4919,092822431687600;4919,092822431687600
940;Location 182 - Location 193;182;267;1,000000000000000;17100,517235172760000;17100,517235172760000
941;Location 182 - Location 200;182;274;1,000000000000000;4439,849637520701400;4439,849637520701400
942;Location 182 - Location 202;182;276;1,000000000000000;1393,542543870441200;1393,542543870441200
943;Location 182 - Location 206;182;280;1,000000000000000;17632,419369369742000;17632,419369369742000
944;Location 182 - Location 218;182;292;1,000000000000000;9650,854688071822200;9650,854688071822200
945;Location 182 - Location 221;182;295;1,000000000000000;12442,231852031293000;12442,231852031293000
946;Location 182 - Location 226;182;300;1,000000000000000;11014,324545654590000;11014,324545654590000
947;Location 182 - Location 233;182;307;1,000000000000000;13822,713181639661000;13822,713181639661000
948;Location 182 - Location 234;182;308;1,000000000000000;7180,534094887585500;7180,534094887585500
949;Location 182 - Location 237;182;311;1,000000000000000;11566,392899320352000;11566,392899320352000
950;Location 182 - Location 246;182;320;1,000000000000000;9646,983961798920100;9646,983961798920100
951;Location 182 - Location 247;182;321;1,000000000000000;16087,410369641771000;16087,410369641771000
952;Location 182 - Location 249;182;323;1,000000000000000;12799,022639896988000;12799,022639896988000
953;Location 182 - Location 253;182;327;1,000000000000000;17067,826107225825000;17067,826107225825000
954;Location 182 - Location 259;182;333;1,000000000000000;15881,775418411424000;15881,775418411424000
955;Location 182 - Location 262;182;336;1,000000000000000;10624,970855342090000;10624,970855342090000
956;Location 182 - Location 265;182;339;1,000000000000000;21290,295452415288000;21290,295452415288000
957;Location 182 - Location 266;182;340;1,000000000000000;16116,573271523719000;16116,573271523719000
958;Location 182 - Location 274;182;348;1,000000000000000;20168,537502504099000;20168,537502504099000
959;Location 182 - Location 280;182;354;1,000000000000000;21281,819345781132000;21281,819345781132000
960;Location 182 - Location 286;182;360;1,000000000000000;21414,122638193392000;21414,122638193392000
961;Location 182 - Location 290;182;364;1,000000000000000;14469,719723938450000;14469,719723938450000
962;Location 182 - Location 321;182;395;1,000000000000000;20485,204495746784000;20485,204495746784000
963;Location 231 - Location 143;231;217;1,000000000000000;18937,788371130631000;18937,788371130631000
964;Location 231 - Location 186;231;260;1,000000000000000;5641,029024030900500;5641,029024030900500
965;Location 231 - Location 187;231;261;1,000000000000000;4893,573776600254900;4893,573776600254900
966;Location 231 - Location 194;231;268;1,000000000000000;5321,863026676280200;5321,863026676280200
967;Location 231 - Location 195;231;269;1,000000000000000;4816,492926428605600;4816,492926428605600
968;Location 231 - Location 196;231;270;1,000000000000000;4418,975909387813800;4418,975909387813800
969;Location 231 - Location 213;231;287;1,000000000000000;5321,863026676280200;5321,863026676280200
970;Location 231 - Location 224;231;298;1,000000000000000;3999,711528935015800;3999,711528935015800
971;Location 231 - Location 225;231;299;1,000000000000000;1838,722848476810200;1838,722848476810200
972;Location 231 - Location 227;231;301;1,000000000000000;2084,970372224976900;2084,970372224976900
973;Location 231 - Location 231;231;305;1,000000000000000;0,000000000000000;0,000000000000000
974;Location 231 - Location 244;231;318;1,000000000000000;7570,742969162152800;7570,742969162152800
975;Location 231 - Location 256;231;330;1,000000000000000;9265,975096237847500;9265,975096237847500
976;Location 231 - Location 271;231;345;1,000000000000000;10257,970906356408000;10257,970906356408000
977;Location 231 - Location 281;231;355;1,000000000000000;14359,164517412279000;14359,164517412279000
978;Location 231 - Location 513;231;587;1,000000000000000;8251,740074844723500;8251,740074844723500
979;Location 231 - Location 530;231;604;1,000000000000000;20079,482051677387000;20079,482051677387000
980;Location 231 - Location 538;231;612;1,000000000000000;12127,843061846876000;12127,843061846876000
981;Location 231 - Location 539;231;613;1,000000000000000;17780,151737274693000;17780,151737274693000
982;Location 231 - Location 541;231;615;1,000000000000000;11973,024757075784000;11973,024757075784000
983;Location 270 - Location 175;270;249;1,000000000000000;20360,514512662317000;20360,514512662317000
984;Location 270 - Location 192;270;266;1,000000000000000;16460,717309171898000;16460,717309171898000
985;Location 270 - Location 207;270;281;1,000000000000000;15863,663311456650000;15863,663311456650000
986;Location 270 - Location 212;270;286;1,000000000000000;12177,364882029728000;12177,364882029728000
987;Location 270 - Location 219;270;293;1,000000000000000;7110,290978071736400;7110,290978071736400
988;Location 270 - Location 220;270;294;1,000000000000000;12177,364882029728000;12177,364882029728000
989;Location 270 - Location 223;270;297;1,000000000000000;12568,500545776942000;12568,500545776942000
990;Location 270 - Location 236;270;310;1,000000000000000;11177,497648152588000;11177,497648152588000
991;Location 270 - Location 240;270;314;1,000000000000000;18882,059145035044000;18882,059145035044000
992;Location 270 - Location 243;270;317;1,000000000000000;9349,498751162822400;9349,498751162822400
993;Location 270 - Location 250;270;324;1,000000000000000;14812,547144540466000;14812,547144540466000
994;Location 270 - Location 257;270;331;1,000000000000000;5531,980540247164800;5531,980540247164800
995;Location 270 - Location 260;270;334;1,000000000000000;6074,089924375901300;6074,089924375901300
996;Location 270 - Location 261;270;335;1,000000000000000;13448,988921479611000;13448,988921479611000
997;Location 270 - Location 264;270;338;1,000000000000000;4298,059291203782800;4298,059291203782800
998;Location 270 - Location 270;270;344;1,000000000000000;0,000000000000000;0,000000000000000
999;Location 270 - Location 272;270;346;1,000000000000000;4332,862310625425400;4332,862310625425400
1000;Location 270 - Location 273;270;347;1,000000000000000;4404,558510325276100;4404,558510325276100
1001;Location 270 - Location 275;270;349;1,000000000000000;10333,622507059799000;10333,622507059799000
1002;Location 270 - Location 276;270;350;1,000000000000000;10383,737221602951000;10383,737221602951000
1003;Location 270 - Location 277;270;351;1,000000000000000;10486,561905261782000;10486,561905261782000
1004;Location 270 - Location 294;270;368;1,000000000000000;4488,424383988885900;4488,424383988885900
1005;Location 270 - Location 295;270;369;1,000000000000000;3606,586005908526200;3606,586005908526200
1006;Location 270 - Location 297;270;371;1,000000000000000;3985,419353855134400;3985,419353855134400
1007;Location 307 - Location 165;307;239;1,000000000000000;24290,928844040085000;24290,928844040085000
1008;Location 307 - Location 203;307;277;1,000000000000000;18968,299500356938000;18968,299500356938000
1009;Location 307 - Location 208;307;282;1,000000000000000;19221,806116686050000;19221,806116686050000
1010;Location 307 - Location 209;307;283;1,000000000000000;17278,577049595424000;17278,577049595424000
1011;Location 307 - Location 215;307;289;1,000000000000000;16566,518725373706000;16566,518725373706000
1012;Location 307 - Location 222;307;296;1,000000000000000;17191,863042420635000;17191,863042420635000
1013;Location 307 - Location 228;307;302;1,000000000000000;16609,142204906500000;16609,142204906500000
1014;Location 307 - Location 242;307;316;1,000000000000000;13272,369362041678000;13272,369362041678000
1015;Location 307 - Location 251;307;325;1,000000000000000;16676,992571183328000;16676,992571183328000
1016;Location 307 - Location 252;307;326;1,000000000000000;10539,790259572212000;10539,790259572212000
1017;Location 307 - Location 254;307;328;1,000000000000000;15568,298562506032000;15568,298562506032000
1018;Location 307 - Location 263;307;337;1,000000000000000;14848,830864654323000;14848,830864654323000
1019;Location 307 - Location 268;307;342;1,000000000000000;8940,766329586658700;8940,766329586658700
1020;Location 307 - Location 269;307;343;1,000000000000000;5069,078095916796000;5069,078095916796000
1021;Location 307 - Location 279;307;353;1,000000000000000;15705,946814493531000;15705,946814493531000
1022;Location 307 - Location 282;307;356;1,000000000000000;7556,724391955494000;7556,724391955494000
1023;Location 307 - Location 283;307;357;1,000000000000000;5279,030263379064300;5279,030263379064300
1024;Location 307 - Location 284;307;358;1,000000000000000;5186,248724898752700;5186,248724898752700
1025;Location 307 - Location 292;307;366;1,000000000000000;1954,241338093069300;1954,241338093069300
1026;Location 307 - Location 296;307;370;1,000000000000000;8728,670012018668800;8728,670012018668800
1027;Location 307 - Location 300;307;374;1,000000000000000;8954,167477064991500;8954,167477064991500
1028;Location 307 - Location 304;307;378;1,000000000000000;2737,230467684506900;2737,230467684506900
1029;Location 307 - Location 307;307;381;1,000000000000000;0,000000000000000;0,000000000000000
1030;Location 307 - Location 308;307;382;1,000000000000000;1411,560816771496800;1411,560816771496800
1031;Location 307 - Location 309;307;383;1,000000000000000;5583,717654959858900;5583,717654959858900
1032;Location 307 - Location 314;307;388;1,000000000000000;5917,325167852447500;5917,325167852447500
1033;Location 307 - Location 318;307;392;1,000000000000000;9951,515960593495000;9951,515960593495000
1034;Location 307 - Location 322;307;396;1,000000000000000;6616,461323518467000;6616,461323518467000
1035;Location 307 - Location 326;307;400;1,000000000000000;4347,562329872227600;4347,562329872227600
1036;Location 307 - Location 328;307;402;1,000000000000000;11133,970541707251000;11133,970541707251000
1037;Location 307 - Location 329;307;403;1,000000000000000;12106,837801070727000;12106,837801070727000
1038;Location 307 - Location 331;307;405;1,000000000000000;5344,762078553935700;5344,762078553935700
1039;Location 307 - Location 332;307;406;1,000000000000000;13239,984135486447000;13239,984135486447000
1040;Location 307 - Location 333;307;407;1,000000000000000;5828,378264618646400;5828,378264618646400
1041;Location 307 - Location 342;307;416;1,000000000000000;12516,316138919155000;12516,316138919155000
1042;Location 307 - Location 343;307;417;1,000000000000000;14772,816813010977000;14772,816813010977000
1043;Location 307 - Location 347;307;421;1,000000000000000;14559,377106067986000;14559,377106067986000
1044;Location 307 - Location 348;307;422;1,000000000000000;19184,252256181513000;19184,252256181513000
1045;Location 307 - Location 350;307;424;1,000000000000000;18178,265464218250000;18178,265464218250000
1046;Location 307 - Location 352;307;426;1,000000000000000;16276,273579708562000;16276,273579708562000
1047;Location 307 - Location 355;307;429;1,000000000000000;19419,199429231907000;19419,199429231907000
1048;Location 307 - Location 358;307;432;1,000000000000000;15649,521011089189000;15649,521011089189000
1049;Location 307 - Location 360;307;434;1,000000000000000;20635,292129464524000;20635,292129464524000
1050;Location 307 - Location 361;307;435;1,000000000000000;10815,290591944944000;10815,290591944944000
1051;Location 307 - Location 362;307;436;1,000000000000000;16089,717117873188000;16089,717117873188000
1052;Location 307 - Location 367;307;441;1,000000000000000;17648,126411939400000;17648,126411939400000
1053;Location 307 - Location 525;307;599;1,000000000000000;10182,039597139865000;10182,039597139865000
1054;Location 316 - Location 46;316;120;1,000000000000000;24439,964265487226000;24439,964265487226000
1055;Location 316 - Location 312;316;386;1,000000000000000;13193,761679255709000;13193,761679255709000
1056;Location 316 - Location 316;316;390;1,000000000000000;0,000000000000000;0,000000000000000
1057;Location 316 - Location 317;316;391;1,000000000000000;2583,399159813507100;2583,399159813507100
1058;Location 316 - Location 330;316;404;1,000000000000000;6381,592638508774100;6381,592638508774100
1059;Location 316 - Location 384;316;458;1,000000000000000;13183,675375629475000;13183,675375629475000
1060;Location 340 - Location 214;340;288;1,000000000000000;22631,947312239688000;22631,947312239688000
1061;Location 340 - Location 229;340;303;1,000000000000000;18239,938042265941000;18239,938042265941000
1062;Location 340 - Location 235;340;309;1,000000000000000;19386,247913035168000;19386,247913035168000
1063;Location 340 - Location 239;340;313;1,000000000000000;16741,255691186630000;16741,255691186630000
1064;Location 340 - Location 245;340;319;1,000000000000000;15829,992132770447000;15829,992132770447000
