ObjectID;Name;FacilityID;DemandID;Weight;TotalWeighted_Length;Total_Length
742;Location 1 - Location 1;1;75;1,000000000000000;0,000000000000000;0,000000000000000
743;Location 2 - Location 2;2;76;1,000000000000000;0,000000000000000;0,000000000000000
744;Location 3 - Location 3;3;77;1,000000000000000;0,000000000000000;0,000000000000000
745;Location 3 - Location 6;3;80;1,000000000000000;1514,583453191853800;1514,583453191853800
746;Location 3 - Location 8;3;82;1,000000000000000;528,948687448815120;528,948687448815120
747;Location 3 - Location 9;3;83;1,000000000000000;6986,839746815578100;6986,839746815578100
748;Location 3 - Location 11;3;85;1,000000000000000;10556,201164339593000;10556,201164339593000
749;Location 4 - Location 4;4;78;1,000000000000000;0,000000000000000;0,000000000000000
750;Location 4 - Location 20;4;94;1,000000000000000;13102,641209691592000;13102,641209691592000
751;Location 4 - Location 84;4;158;1,000000000000000;18249,048629365392000;18249,048629365392000
752;Location 7 - Location 5;7;79;1,000000000000000;9438,429747658472500;9438,429747658472500
753;Location 7 - Location 7;7;81;1,000000000000000;0,000000000000000;0,000000000000000
754;Location 7 - Location 10;7;84;1,000000000000000;10252,414997848342000;10252,414997848342000
755;Location 7 - Location 12;7;86;1,000000000000000;6517,288562785101000;6517,288562785101000
756;Location 13 - Location 13;13;87;1,000000000000000;0,000000000000000;0,000000000000000
757;Location 13 - Location 16;13;90;1,000000000000000;10465,813015084688000;10465,813015084688000
758;Location 13 - Location 18;13;92;1,000000000000000;14994,422335469901000;14994,422335469901000
759;Location 13 - Location 19;13;93;1,000000000000000;520,891998014845510;520,891998014845510
760;Location 17 - Location 17;17;91;1,000000000000000;0,000000000000000;0,000000000000000
761;Location 17 - Location 21;17;95;1,000000000000000;16705,928850880340000;16705,928850880340000
762;Location 17 - Location 22;17;96;1,000000000000000;16207,702469155964000;16207,702469155964000
763;Location 17 - Location 23;17;97;1,000000000000000;4939,872997631443500;4939,872997631443500
764;Location 17 - Location 24;17;98;1,000000000000000;3675,980078751144400;3675,980078751144400
765;Location 17 - Location 29;17;103;1,000000000000000;8425,619910747409400;8425,619910747409400
766;Location 27 - Location 14;27;88;1,000000000000000;6086,745418033340700;6086,745418033340700
767;Location 27 - Location 15;27;89;1,000000000000000;7377,774998286676200;7377,774998286676200
768;Location 27 - Location 25;27;99;1,000000000000000;4152,007429575840400;4152,007429575840400
769;Location 27 - Location 26;27;100;1,000000000000000;7859,922106487047100;7859,922106487047100
770;Location 27 - Location 27;27;101;1,000000000000000;0,000000000000000;0,000000000000000
771;Location 27 - Location 28;27;102;1,000000000000000;8192,164653017191100;8192,164653017191100
772;Location 27 - Location 31;27;105;1,000000000000000;10091,034842900493000;10091,034842900493000
773;Location 36 - Location 33;36;107;1,000000000000000;11489,713348833973000;11489,713348833973000
774;Location 36 - Location 34;36;108;1,000000000000000;8949,530161502498200;8949,530161502498200
775;Location 36 - Location 35;36;109;1,000000000000000;7100,021033738186800;7100,021033738186800
776;Location 36 - Location 36;36;110;1,000000000000000;0,000000000000000;0,000000000000000
777;Location 36 - Location 37;36;111;1,000000000000000;13528,741859072921000;13528,741859072921000
778;Location 36 - Location 55;36;129;1,000000000000000;13503,842910434958000;13503,842910434958000
779;Location 36 - Location 56;36;130;1,000000000000000;14186,420014169371000;14186,420014169371000
780;Location 36 - Location 60;36;134;1,000000000000000;17547,531820477081000;17547,531820477081000
781;Location 36 - Location 61;36;135;1,000000000000000;15079,180095753825000;15079,180095753825000
782;Location 41 - Location 38;41;112;1,000000000000000;6657,752956532927800;6657,752956532927800
783;Location 41 - Location 39;41;113;1,000000000000000;4465,348899907428900;4465,348899907428900
784;Location 41 - Location 41;41;115;1,000000000000000;0,000000000000000;0,000000000000000
785;Location 41 - Location 81;41;155;1,000000000000000;4903,515325136340800;4903,515325136340800
786;Location 41 - Location 83;41;157;1,000000000000000;8156,155604440147700;8156,155604440147700
787;Location 41 - Location 91;41;165;1,000000000000000;17894,147484918263000;17894,147484918263000
788;Location 43 - Location 32;43;106;1,000000000000000;12459,934689704365000;12459,934689704365000
789;Location 43 - Location 42;43;116;1,000000000000000;5519,390605799666400;5519,390605799666400
790;Location 43 - Location 43;43;117;1,000000000000000;0,000000000000000;0,000000000000000
791;Location 43 - Location 44;43;118;1,000000000000000;12846,918360260894000;12846,918360260894000
792;Location 43 - Location 48;43;122;1,000000000000000;15423,851296320010000;15423,851296320010000
793;Location 43 - Location 96;43;170;1,000000000000000;14584,287608141058000;14584,287608141058000
794;Location 49 - Location 45;49;119;1,000000000000000;3244,978294302868100;3244,978294302868100
795;Location 49 - Location 49;49;123;1,000000000000000;0,000000000000000;0,000000000000000
796;Location 50 - Location 50;50;124;1,000000000000000;0,000000000000000;0,000000000000000
797;Location 52 - Location 40;52;114;1,000000000000000;15388,756986149274000;15388,756986149274000
798;Location 52 - Location 52;52;126;1,000000000000000;0,000000000000000;0,000000000000000
799;Location 52 - Location 53;52;127;1,000000000000000;11868,002524294476000;11868,002524294476000
800;Location 54 - Location 54;54;128;1,000000000000000;0,000000000000000;0,000000000000000
801;Location 54 - Location 57;54;131;1,000000000000000;10067,852101739230000;10067,852101739230000
802;Location 54 - Location 58;54;132;1,000000000000000;3880,842016627828300;3880,842016627828300
803;Location 54 - Location 59;54;133;1,000000000000000;3447,879746545244400;3447,879746545244400
804;Location 64 - Location 63;64;137;1,000000000000000;6435,108899976785300;6435,108899976785300
805;Location 64 - Location 64;64;138;1,000000000000000;0,000000000000000;0,000000000000000
806;Location 70 - Location 65;70;139;1,000000000000000;15208,906706227652000;15208,906706227652000
807;Location 70 - Location 66;70;140;1,000000000000000;8237,733648175999400;8237,733648175999400
808;Location 70 - Location 67;70;141;1,000000000000000;11016,671541795233000;11016,671541795233000
809;Location 70 - Location 68;70;142;1,000000000000000;8251,930826246098100;8251,930826246098100
810;Location 70 - Location 69;70;143;1,000000000000000;12954,619037200489000;12954,619037200489000
811;Location 70 - Location 70;70;144;1,000000000000000;0,000000000000000;0,000000000000000
812;Location 70 - Location 71;70;145;1,000000000000000;7499,942596068254700;7499,942596068254700
813;Location 70 - Location 72;70;146;1,000000000000000;18942,199428041702000;18942,199428041702000
814;Location 70 - Location 73;70;147;1,000000000000000;10313,267124204955000;10313,267124204955000
815;Location 70 - Location 74;70;148;1,000000000000000;15170,984487386982000;15170,984487386982000
816;Location 70 - Location 75;70;149;1,000000000000000;8957,116030457835200;8957,116030457835200
817;Location 88 - Location 51;88;125;1,000000000000000;12777,016303697757000;12777,016303697757000
818;Location 88 - Location 77;88;151;1,000000000000000;9978,673007686848000;9978,673007686848000
819;Location 88 - Location 78;88;152;1,000000000000000;9729,036734529698200;9729,036734529698200
820;Location 88 - Location 85;88;159;1,000000000000000;15926,533341274318000;15926,533341274318000
821;Location 88 - Location 88;88;162;1,000000000000000;0,000000000000000;0,000000000000000
822;Location 89 - Location 76;89;150;1,000000000000000;9105,896388665190900;9105,896388665190900
823;Location 89 - Location 79;89;153;1,000000000000000;11768,123155983409000;11768,123155983409000
824;Location 89 - Location 80;89;154;1,000000000000000;13451,846035186067000;13451,846035186067000
825;Location 89 - Location 82;89;156;1,000000000000000;12461,479991976395000;12461,479991976395000
826;Location 89 - Location 86;89;160;1,000000000000000;8085,494289928756200;8085,494289928756200
827;Location 89 - Location 87;89;161;1,000000000000000;17611,797979955270000;17611,797979955270000
828;Location 89 - Location 89;89;163;1,000000000000000;0,000000000000000;0,000000000000000
829;Location 89 - Location 90;89;164;1,000000000000000;5526,241167146316000;5526,241167146316000
830;Location 89 - Location 92;89;166;1,000000000000000;10859,484792069388000;10859,484792069388000
831;Location 89 - Location 93;89;167;1,000000000000000;9853,955885713712600;9853,955885713712600
832;Location 95 - Location 62;95;136;1,000000000000000;12115,634615958024000;12115,634615958024000
833;Location 95 - Location 95;95;169;1,000000000000000;0,000000000000000;0,000000000000000
834;Location 95 - Location 102;95;176;1,000000000000000;14477,841799701733000;14477,841799701733000
835;Location 95 - Location 106;95;180;1,000000000000000;10466,460340789854000;10466,460340789854000
836;Location 97 - Location 94;97;168;1,000000000000000;3445,347874720460800;3445,347874720460800
837;Location 97 - Location 97;97;171;1,000000000000000;0,000000000000000;0,000000000000000
838;Location 97 - Location 98;97;172;1,000000000000000;2838,441247599973400;2838,441247599973400
839;Location 97 - Location 100;97;174;1,000000000000000;10022,912175980553000;10022,912175980553000
840;Location 97 - Location 101;97;175;1,000000000000000;2226,502271826833300;2226,502271826833300
841;Location 105 - Location 30;105;104;1,000000000000000;3132,257619991542900;3132,257619991542900
842;Location 105 - Location 99;105;173;1,000000000000000;4397,261713883008300;4397,261713883008300
843;Location 105 - Location 103;105;177;1,000000000000000;8726,362528705629300;8726,362528705629300
844;Location 105 - Location 104;105;178;1,000000000000000;3447,667236070997700;3447,667236070997700
845;Location 105 - Location 105;105;179;1,000000000000000;0,000000000000000;0,000000000000000
846;Location 109 - Location 109;109;183;1,000000000000000;0,000000000000000;0,000000000000000
847;Location 109 - Location 110;109;184;1,000000000000000;6340,622678887544700;6340,622678887544700
848;Location 109 - Location 112;109;186;1,000000000000000;6773,549444577744000;6773,549444577744000
849;Location 115 - Location 107;115;181;1,000000000000000;16431,548416751837000;16431,548416751837000
850;Location 115 - Location 115;115;189;1,000000000000000;0,000000000000000;0,000000000000000
851;Location 115 - Location 118;115;192;1,000000000000000;14887,208339191769000;14887,208339191769000
852;Location 115 - Location 133;115;207;1,000000000000000;18579,013680386659000;18579,013680386659000
853;Location 116 - Location 108;116;182;1,000000000000000;10313,975766302232000;10313,975766302232000
854;Location 116 - Location 111;116;185;1,000000000000000;6096,964724903307800;6096,964724903307800
855;Location 116 - Location 113;116;187;1,000000000000000;3514,965649217156200;3514,965649217156200
856;Location 116 - Location 116;116;190;1,000000000000000;0,000000000000000;0,000000000000000
857;Location 116 - Location 117;116;191;1,000000000000000;547,018460927093430;547,018460927093430
858;Location 116 - Location 119;116;193;1,000000000000000;3026,597515871177200;3026,597515871177200
859;Location 128 - Location 114;128;188;1,000000000000000;13567,357146551407000;13567,357146551407000
